video_id,author,comment,published_at,likes
LGLuHYHbCFA,@chandramamillapalli984,Superb explanation bro.really appreciate your work ❤,2024-03-27T18:37:29Z,0
LGLuHYHbCFA,@SrivaniVaddireddy,"Hello  Anna This is Jayasri .
me vedio chla usefull.thank you, 
meru first git tut ani black screen ekkada chestunnaru. not in google. Please confirm!",2024-03-26T13:41:44Z,0
LGLuHYHbCFA,@AshokKumar-by2il,best vidio for git .....great work bayya ...clean and clear and simple 🥰,2024-03-25T11:23:26Z,0
LGLuHYHbCFA,@reddyprasad833,"super bro, good explanation.",2024-03-24T13:25:11Z,0
LGLuHYHbCFA,@saikumargandasri7291,very great explaination bro.but a small dought manam init chase project ni delete chayali anta ala (take out of from git).,2024-03-22T08:47:11Z,0
LGLuHYHbCFA,@andrababunaidu4074,"You are genius, the way you explain the reason for staging area  so amazing",2024-03-15T17:44:35Z,0
LGLuHYHbCFA,@kiransamudrala77,Visual Studio ela use cheyalo oka video pettu bro,2024-03-14T13:04:17Z,0
LGLuHYHbCFA,@mangoandstrawberry1708,got stuck @ 36.03 when i type git branch it shows empty line what do i do,2024-03-13T13:40:54Z,0
LGLuHYHbCFA,@bharunkumar6275,Thank you very much. clear and simple.,2024-03-13T10:57:16Z,0
LGLuHYHbCFA,@vinaykumar-jn5eg,Nice,2024-03-07T06:14:33Z,0
LGLuHYHbCFA,@kittu_editz__19,Thank you soo much Vamshi Bhavani for your git and GitHub lecture and good content.,2024-03-07T04:25:06Z,0
LGLuHYHbCFA,@KiranAnurama,Easy ga ardham ayela cheparu. Well explained. Thanks for the video.,2024-03-06T05:23:41Z,1
LGLuHYHbCFA,@anushasastry524,very helpful video.. pls upload devops as well..,2024-03-06T04:06:38Z,0
LGLuHYHbCFA,@chinnababusingepogu1897,Nice bro....made it simple.,2024-03-02T11:22:34Z,0
LGLuHYHbCFA,@Madhavabakkamuntala,"I got good Idea on this , your explation is awesome , it would be nice all time",2024-03-01T12:11:22Z,0
LGLuHYHbCFA,@mania4919,Really awesome superb explanation Great brother!,2024-03-01T01:59:09Z,0
LGLuHYHbCFA,@deshabhaktudu1884,Jai Balayya.... Jai Bhavani...,2024-02-29T16:47:16Z,0
LGLuHYHbCFA,@rammarthi5790,Explanation is super!!!!,2024-02-29T12:04:11Z,0
LGLuHYHbCFA,@RMRCreations,Nice explanation for beginers,2024-02-29T09:32:29Z,0
LGLuHYHbCFA,@karthikkaliki2702,Very gud explanation tnq bro,2024-02-28T15:37:03Z,0
LGLuHYHbCFA,@pavankalyan1934,Very nice explanation. Thank You,2024-02-27T21:57:59Z,0
LGLuHYHbCFA,@komalacheera7318,Very clear explanation. Thank you very much,2024-02-27T08:15:39Z,0
LGLuHYHbCFA,@akhilaluguri3879,This tutorial was so simple to understand the concepts,2024-02-26T04:40:54Z,0
LGLuHYHbCFA,@challaajaykumar4673,Super explanation bro ❤,2024-02-25T16:29:29Z,0
LGLuHYHbCFA,@bhavisya9427,Superb thank you somuch i glad and shock experience explanation exllt,2024-02-24T16:19:59Z,0
LGLuHYHbCFA,@Prashu25Gaming,Good Explanation bro,2024-02-23T15:46:15Z,0
LGLuHYHbCFA,@manojkumarkm5020,I'm impressed with your video on this topic.. thnaks much...!,2024-02-23T00:26:12Z,0
LGLuHYHbCFA,@lokeshrevanuru5938,tqq so much vamsi bro.. chala baga aartham aayendhi.,2024-02-22T20:38:32Z,0
LGLuHYHbCFA,@coderbunny-kh8od,basiccgga baaga cheppav bro,2024-02-22T15:04:48Z,1
LGLuHYHbCFA,@vinaya68vinno1,Really we got money,2024-02-22T05:15:59Z,0
LGLuHYHbCFA,@bheemasricharan6341,@VamsiBhavani- Superb mate!.,2024-02-22T04:47:13Z,0
LGLuHYHbCFA,@teluguaudioclasses2069,"vere level bhayya , super anthey",2024-02-21T09:39:32Z,0
LGLuHYHbCFA,@lavanya716,"Hi, If we don't open the working git repository with vscode how can we see the Accept changes and other options while we merge the code for dev1 and dev2 example, please let me know.",2024-02-19T21:53:11Z,0
LGLuHYHbCFA,@gopalrao5875,"Hi brother chala baaga explain chasaru , but srill i have one doubt  what is difference B/w Local and Remote repository , local it means  system  Code which we have taken code from master folder and Remote means  which we have created in git hub , if you fell my understanding is wrong plz fell free to correct me any one .",2024-02-19T13:22:08Z,0
LGLuHYHbCFA,@gonnabattula1912,nenu git and github ante edho untundi anukoni create cheskole account kani meeru danini chala easy chesaru,2024-02-19T12:43:18Z,17
LGLuHYHbCFA,@gonnabattula1912,vere level varma,2024-02-19T12:42:02Z,0
LGLuHYHbCFA,@saitejashivva3919,"I am a working professional and using git UI to perform daily actions. After this video, I'm pretty confident, that I will start on cmd 😅🙂",2024-02-17T16:38:43Z,1
LGLuHYHbCFA,@hkdatalabs,"Thank you Vamsi, The tutorial was awesome and informative. Thankq very much.",2024-02-17T05:29:17Z,0
LGLuHYHbCFA,@vijaykumarmandadi3108,"To see the hidden files which he mentioned at 17.25, click on View tab/option in same folder at the top and enable Hidden items check box from Show/Hide group",2024-02-16T17:15:00Z,0
LGLuHYHbCFA,@Sai-y9k3o,Super..Thankyou so much,2024-02-15T22:36:33Z,0
LGLuHYHbCFA,@My_lazy_Perspective,super 🤩,2024-02-13T18:30:05Z,0
LGLuHYHbCFA,@krishnachaithanyamamidi4485,champesav bhayya.....love u,2024-02-12T16:58:15Z,0
LGLuHYHbCFA,@masthanshaikshaik5981,Thank you so much bro. I gained knowledge about GIT and GIT hub.🤩,2024-02-12T10:02:06Z,0
LGLuHYHbCFA,@Chandu_SKY,fatal pathspec 'a.txt' did not match any files...how to solve this can some one help me,2024-02-11T16:05:30Z,0
LGLuHYHbCFA,@CreativeRays,Superb explanation..I was so feared of Git from years ..now am confident to use it..Thank you,2024-02-10T16:47:53Z,7
LGLuHYHbCFA,@usvsanthu,This really helped me a lot as a beginner. Thanks for making this video.,2024-02-09T13:01:58Z,0
LGLuHYHbCFA,@charismak5280,really it is very helpful.,2024-02-09T03:11:18Z,0
LGLuHYHbCFA,@rohithvarma6763,great content bro,2024-02-07T06:41:52Z,0
LGLuHYHbCFA,@chakkasaicharancharan9208,Nice Anna good understanding of the video. Kindly give me class for maven,2024-02-07T04:17:27Z,0
LGLuHYHbCFA,@gopiguduru8591,Good Explanation Brother Impressed perfect clarity class,2024-02-06T13:31:31Z,0
LGLuHYHbCFA,@manojbharathp,Hi Vamsi Bhavani. what type of pen tab or tool you are using for this white board. I am also looking for this type of product. Please share the product/tool/ name,2024-02-05T11:23:40Z,0
LGLuHYHbCFA,@sivasankarbestha,Super ga cheppav.. Short But necessary information provided. 👌,2024-02-04T08:04:27Z,0
LGLuHYHbCFA,@pardhasaradhik9234,"your explanation is awesome , very clear thank you",2024-02-03T05:56:18Z,0
LGLuHYHbCFA,@adityay4591,great session. Thank you!,2024-02-01T18:03:13Z,0
LGLuHYHbCFA,@mr_innocent_1794,thank you so much bro...,2024-02-01T14:20:07Z,0
LGLuHYHbCFA,@kolliparaprasanthkumar9839,nvuh cheppindhi em ardhamkaatledhu broo!,2024-02-01T09:43:22Z,1
LGLuHYHbCFA,@vasavip8830,Awesome explanation,2024-01-31T20:09:15Z,0
LGLuHYHbCFA,@DareToMotivateSelf,"thank you very much, bro, 🤩 chala days nuchi merge conflicts ardham kaledu mi okka video tho clear ga ardham ayndi bro thank you so much for your more information. for get conflicts..",2024-01-31T12:46:01Z,0
LGLuHYHbCFA,@narasimhulum9714,"Thanks bro💐💐... I feel like,  know the Git & Git Hub now.",2024-01-31T07:19:07Z,0
LGLuHYHbCFA,@HariKumar-f5b4g,Nice Explanation,2024-01-29T11:45:57Z,0
LGLuHYHbCFA,@gundamindu9623,Its a superb video. Your explanation is too good.  I got a clarity on git. Thankyou bro.😊,2024-01-28T17:07:32Z,0
LGLuHYHbCFA,@Devo1729,Okka debbaki vachesindi 😮,2024-01-28T05:39:10Z,0
LGLuHYHbCFA,@GNA_ensh_WAR,"hello anna , one doubt , manamu only selected files ni copy1 ane branch nunchi master lo ki velladaniki pull request pettavaccha , if yes then ela , because akkada compare and pull option lo only recent ga add chesina files ne chupistundi , it is in 48th minute in the video . And by the way very good explanation",2024-01-27T07:11:15Z,0
LGLuHYHbCFA,@a.s.h.o.k,"Thank you so much, keep going on ♥",2024-01-26T10:55:35Z,0
LGLuHYHbCFA,@Lsree_techies,Thank you sir,2024-01-26T04:08:18Z,0
LGLuHYHbCFA,@chillakalyan,"6:35 Installation of git
37:43 Branches 
48:00 Creating new branch
50:00 Fork the other repository
58:35 Merge conficts",2024-01-26T00:59:09Z,83
LGLuHYHbCFA,@srinathsonti6844,well done Vamsi...nice video..,2024-01-24T11:30:31Z,0
LGLuHYHbCFA,@gangadharb4638,Very nice explanation. Understood the concept well.,2024-01-23T13:09:41Z,0
LGLuHYHbCFA,@rajeshyarramsetty,very well explained.,2024-01-22T04:30:40Z,0
LGLuHYHbCFA,@suryakiran1945,"Very usefull , thank you",2024-01-20T19:42:05Z,0
LGLuHYHbCFA,@FarukKhan-r4v,Thank you for explaining in a simple way brother 💌,2024-01-20T12:13:22Z,0
LGLuHYHbCFA,@voleti19,"Excellent way of explanation. 
Thanks for sharing brother.",2024-01-17T19:25:03Z,1
LGLuHYHbCFA,@mahi78yadav,Excellent training,2024-01-14T23:38:50Z,0
LGLuHYHbCFA,@RikkuBaggu,"Thank You very much, Vamsi.
I used to think git is a complicated thing to master. But you made it very simple for me.",2024-01-13T03:04:33Z,1
LGLuHYHbCFA,@kite7586,akka biryani tini bajjo ika chalu,2024-01-12T09:40:29Z,0
LGLuHYHbCFA,@paavansindhu8215,Super cheppav bro chaala confusion ni clear chesaaru👏👏,2024-01-10T12:37:32Z,0
LGLuHYHbCFA,@naveenkumar-po4dl,Simple super bro...👌,2024-01-09T18:10:59Z,0
LGLuHYHbCFA,@kutlurireddy,Hi Vamsi. Today i seen this videos more than 5 times to know about git and github. Thank you very much vamsi. Telugu lo video super brother,2024-01-08T14:32:12Z,0
LGLuHYHbCFA,@yasokrishna6403,thank you vamsi bro this vedio helped me a lot to undertsand the git and git hub with additional to your explanation i got clarified myself thanks a lot bro😇🤩😅,2024-01-05T16:21:02Z,0
LGLuHYHbCFA,@lingareddy6408,"Thank you very much bro, Nice explanation.",2024-01-05T14:08:06Z,0
LGLuHYHbCFA,@vsarathchandra5323,Thank you so much bro for explaining this concept very clearly. Until now I am confused about this topic. But now it is well understood.😊,2024-01-04T09:55:26Z,0
LGLuHYHbCFA,@javeedsyed-fu7ee,great video bro...thanks,2024-01-03T09:04:27Z,0
LGLuHYHbCFA,@Kavya-wy1xb,Super explanation sir👍👍tqq🙏,2023-12-31T17:02:56Z,0
LGLuHYHbCFA,@lokeshp4164,Very nice explanation and clear understand about concept,2023-12-31T12:33:19Z,0
LGLuHYHbCFA,@kishorem4138,Excellent brother 👏,2023-12-30T17:34:54Z,1
LGLuHYHbCFA,@naveenkumar-ik8bx,Very nice explanation. Understood the concept well. Keep Going . You nailed it.,2023-12-29T11:55:55Z,1
LGLuHYHbCFA,@nikhileshmarella2687,very good,2023-12-29T10:48:19Z,0
LGLuHYHbCFA,@ikik790,bookmark 1:00:00,2023-12-26T06:11:04Z,0
LGLuHYHbCFA,@ikik790,the difference between git and github is like porn and pornhub.. now as a beginner you ll not confuse between them,2023-12-26T05:22:49Z,0
LGLuHYHbCFA,@RamRRR18,Thanks a lot bro.,2023-12-25T16:01:34Z,0
LGLuHYHbCFA,@ranigudapuvalasa2247,Thank you so much sir... Your way of teaching is excellent... No words to say,2023-12-25T10:28:25Z,0
LGLuHYHbCFA,@rramesh8049,"anna ""  please tell me who you are error""",2023-12-25T07:42:27Z,0
LGLuHYHbCFA,@jagadeeswarareddy_sathi,"nice explaination,thanks for the video.",2023-12-25T07:12:03Z,0
LGLuHYHbCFA,@ramyasrichimata8268,I thoroughly enjoyed this video thanks a lot for giving this such a wonderful explanation and if u add this one more concept git rebase that might gives complete course of git but this also  covers all concepts 😊,2023-12-21T10:52:02Z,0
LGLuHYHbCFA,@yetcherlaajay2399,good content bro,2023-12-20T12:34:23Z,0
LGLuHYHbCFA,@gedelasivakrishna,Can we have two git accounts in same laptop ?,2023-12-18T16:47:18Z,0
LGLuHYHbCFA,@sucharithaookanti8413,"Bro,what are the archives in github and properties can u plz add those points also",2023-12-18T07:40:46Z,0
LGLuHYHbCFA,@PuzzlesTVHindi,"Vamshi, you did a great job. Lock cheskunna.",2023-12-16T21:31:49Z,18
LGLuHYHbCFA,@chaitucherry879,"Bro you are create a folder name with git-tuts in your local repository, remote repository also u have given the same name. So the both names should be in same or can we make those names as different?",2023-12-16T17:13:28Z,0
LGLuHYHbCFA,@CasualChucklesUniverse,It is useful to create new repository and push the code into git🤝,2023-12-16T04:22:06Z,0
LGLuHYHbCFA,@gangaadaki,Nice bro chala baga cheparu ninu chala videos susyanu kani ardam kaledu kani e video chusi 70% ardam ayindi thank you so much,2023-12-15T11:41:12Z,0
LGLuHYHbCFA,@ArunTejaswiVarmaVatsavai,Terrific explanation...very clear!!,2023-12-10T08:39:58Z,0
LGLuHYHbCFA,@VenkatramnnahVenkatramnnah,"Thanks a lot sir, very informative video",2023-12-09T16:50:59Z,0
LGLuHYHbCFA,@aravindaravindachari3265,thanks for git and git hub really its very helpful to me and  your way of teaching is so good everybody can understand if they watch it without skipping thanks a lot .🥰🥰,2023-12-08T16:31:06Z,0
LGLuHYHbCFA,@kattaash_yt4199,Chaala baga chepparu . Thank you ... git gurunchi oka clarity vachchindhi : ),2023-12-08T13:39:05Z,0
LGLuHYHbCFA,@bhanuprakashdamuluri8119,Thank you so much Vamsi for explaining this concept in simple and understandable way. Its was very helpful for New Beginners.,2023-12-08T00:43:33Z,2
LGLuHYHbCFA,@rameshpennada3881,"Hi bro , when I am trying to add example.text file using git add command it is showing that 
Fatal : pathspec 'example.txt' did not match any files 
Plz help me in solving this bro",2023-12-04T09:16:04Z,0
LGLuHYHbCFA,@radhakrishnam1623,"Thank You very much Vamsi anna.
I used to think git is a complicated thing to master. But you made it very simple for me.",2023-12-03T02:56:02Z,0
LGLuHYHbCFA,@lingasodanapalli615,Completely worth of watching for a beginner.Loved it.,2023-11-26T23:06:23Z,3
LGLuHYHbCFA,@mamamama-tr7rg,Thank you bro🙌🏻,2023-11-26T08:12:02Z,0
LGLuHYHbCFA,@nainollamallishwari2005,Not getting to push not showing any thing like master like u bro,2023-11-24T11:36:24Z,0
LGLuHYHbCFA,@renuka6093,"Hi, evaraina please chepthara commit link ante enti adhi ela vethakali? nenu oka course chesi adhi github lo peti ma professor ki share cheste, naku repo link vadhu commit link kavali ani anaru, ah commit link kosam ekada chudali?",2023-11-22T02:06:23Z,0
LGLuHYHbCFA,@jhansimahasivaraju3701,Thank you. Well explained.,2023-11-17T18:52:41Z,0
LGLuHYHbCFA,@SaiKumar-t7q,Hai vamsi garu i request you to pls do video on Git LFS,2023-11-15T18:44:43Z,0
LGLuHYHbCFA,@SoftWare-x2g,Github repository meeda vedio cheyandhi clear GA sir,2023-11-11T17:10:44Z,0
LGLuHYHbCFA,@centraljerseyresident6302,Great Content .,2023-11-11T07:02:00Z,0
LGLuHYHbCFA,@krajani8067,Thanq so much now I have good idea about this,2023-11-09T16:58:49Z,0
LGLuHYHbCFA,@lohishra4901,Thank You😊,2023-11-08T22:39:35Z,0
LGLuHYHbCFA,@DKNaidu,Really Naaku Ithe chala clarity vachindhi konni days nundi chesthuna kaani nduku chesthunano em chesthunano clarity undedhi kaadhu eppudu clear ga ardham ayyindhi thanks a lot brother,2023-11-08T00:22:44Z,11
LGLuHYHbCFA,@crushbustergaming3025,Bro git account unteney git bash lo commit work avutundhaa,2023-11-07T10:36:59Z,0
LGLuHYHbCFA,@GaneshKumar-xc9qe,thank you the video is very informative,2023-11-06T08:01:50Z,0
LGLuHYHbCFA,@texastejausa2517,Thanks for video bro really it's just awesome :),2023-11-04T08:59:30Z,0
LGLuHYHbCFA,@VishalVuppugandla-b1d,"17:25 goto view and select hidden items, than you can see the .git folder",2023-11-03T15:29:13Z,0
LGLuHYHbCFA,@Devikarnati-l1q,Thank you Vamsi for the crystal clear explanation.,2023-11-02T07:55:55Z,0
LGLuHYHbCFA,@bbharat307,amazing tutorial .thank you so much,2023-11-02T05:51:47Z,0
LGLuHYHbCFA,@DestinyPalmistry9,Command prompt type chesi tharuvatha git type chesi enter chesaanu... Miru chepinattu information raledhu,2023-11-01T08:13:46Z,0
LGLuHYHbCFA,@sureshpachala3348,"Thank you so much bro, Good Explanation, very useful. Thanks Again!",2023-10-31T16:46:16Z,0
LGLuHYHbCFA,@chaitanyasowpati5553,Thanks Vamsi garu..You explained very well.,2023-10-31T13:49:29Z,0
LGLuHYHbCFA,@tarunpotnuru2900,"hi bro while using git commit -m ""commiting code and example""  in the terminal it has given like fatal error pls reply how to overcome this error",2023-10-30T11:51:52Z,0
LGLuHYHbCFA,@JanardhanVasireddi,Thanks bro for making it understand easily!,2023-10-30T11:21:25Z,0
LGLuHYHbCFA,@Multitalented18,"Anna meru cheppindhi ardhamayindhi
git install chesanu , but code chese file chupinchatledhu
meru ee video 7 months back chesaru nenu eppudu install upadation changes emayina unnayi antara git s/w lo

Eppudu ""Open Git GUI here "" ,""Open Git Bash here "" ee two chupisthundhi vatilo code ela cheyali cheppandi anna pls",2023-10-27T04:33:23Z,0
LGLuHYHbCFA,@venkys906,"Very good explanation
Easy to understand git and github",2023-10-26T18:47:29Z,0
LGLuHYHbCFA,@mahi78yadav,"Excellent narration, thank you",2023-10-23T00:37:35Z,0
LGLuHYHbCFA,@nookaladevika7889,"Whenever I start gitbash I'm always in the ""master"" , how do I exit?",2023-10-22T11:01:18Z,1
LGLuHYHbCFA,@venurajyam1905,worst ga cheputhunavu ra avadra neeku narpindhi bakar ga,2023-10-22T07:29:37Z,0
LGLuHYHbCFA,@indrajamyluck5681,thank you than you thank you soooo much,2023-10-16T18:32:17Z,0
LGLuHYHbCFA,@boddusaimannojh2661,Excellent explanation bro i have done lab also by seeing this video but one only that you didn't started the session by creating the  git account. By committing the file its asking the user name and and email. You did not shown that but over all super video bro.❣❣❣,2023-10-16T17:49:03Z,0
LGLuHYHbCFA,@manchanasaivamshi167,"it was nicely explained in detail and a very informative video.
--we can directly pull from the main without checkout using git pull origin main please give cofirmation",2023-10-16T05:54:22Z,0
LGLuHYHbCFA,@swethakorupolu7683,Thank you for making me learn in an easy way .,2023-10-14T12:51:33Z,0
LGLuHYHbCFA,@vijayvodnala136,"Bro commit -m"" --------"" command enter cheste please tell me Who you are ani ostundi",2023-10-13T11:30:01Z,0
LGLuHYHbCFA,@pagidirama,git download cheyyadam cheppav ela install cheyyalo cheppakunda direct cmd lo git ani type chesthe vastadi ani cheppav enty bro..?,2023-10-13T06:02:49Z,0
LGLuHYHbCFA,@thrinetravickram2483,"Nice explanation bro,thank you.",2023-10-13T02:22:51Z,0
LGLuHYHbCFA,@kompalalokesh5586,good explanation,2023-10-10T14:13:50Z,0
LGLuHYHbCFA,@madangopal1528,awesome work! very useful with detailed pace of explaination,2023-10-08T18:58:56Z,0
LGLuHYHbCFA,@amarinbox,excellent ..!!,2023-10-06T15:41:27Z,0
LGLuHYHbCFA,@udaybhaskar4940,"git branch dev  || git branch -b ""dev"" what is diffrence",2023-10-06T13:42:17Z,0
LGLuHYHbCFA,@PSR-g8w,"thank u , useful",2023-10-06T04:47:57Z,0
LGLuHYHbCFA,@rekhajudhagiri3406,Thank you so much bro chala Baga explain chesaru telugulo,2023-10-05T08:41:31Z,0
LGLuHYHbCFA,@nareshkvp,"very good explanation, Thank you.",2023-10-05T06:13:11Z,0
LGLuHYHbCFA,@sureshirla4283,hi bro meeru command promp to chepparu antha direct ga vs code nunche ela push cheyyali,2023-10-05T05:28:21Z,0
LGLuHYHbCFA,@nasinaramesh,Thank you so much for the video. crisp and clear explanation,2023-10-05T02:04:09Z,0
LGLuHYHbCFA,@madhurimuttika5156,Thank you bro!!,2023-10-03T14:46:21Z,0
LGLuHYHbCFA,@MAHESHKONA-li7en,"single world --""nv thoopu anna""",2023-09-29T08:39:15Z,0
LGLuHYHbCFA,@VenkatNaga-j5r,nice information😀😀😀,2023-09-28T15:33:04Z,0
LGLuHYHbCFA,@Sudheer-hv7vx,Thank you Vamshi for your time and efforts in making this knowlege share. Much appreciated :),2023-09-26T23:50:19Z,0
LGLuHYHbCFA,@cnaga9345,When I given git commit - m command iam getting error like author identity unknown,2023-09-25T06:17:01Z,0
LGLuHYHbCFA,@patibandlanaveen371,One of the best video on git 😍,2023-09-22T11:32:02Z,0
LGLuHYHbCFA,@mallavarapusairam9216,Thank you so much for effort,2023-09-22T09:02:54Z,0
LGLuHYHbCFA,@Divya-c5t,Very Nice Explanation,2023-09-21T11:18:10Z,0
LGLuHYHbCFA,@saikiranpabba2530,Very good explanation i was bit confused how to switch branches now iam clear.,2023-09-20T13:26:18Z,0
LGLuHYHbCFA,@RaviGayatri-in1dx,Can u please solve my doubt,2023-09-20T00:49:05Z,0
LGLuHYHbCFA,@RaviGayatri-in1dx,When I type git commit I am getting error please tell me who you are,2023-09-20T00:48:26Z,0
LGLuHYHbCFA,@OURTRIOVLOGS,Nice explanation bro...tqqq,2023-09-16T05:05:04Z,0
LGLuHYHbCFA,@inguvakavitha5434,Chala baga cheparu,2023-09-14T14:42:47Z,0
LGLuHYHbCFA,@navyarayabandi9229,Your teaching skills are very good. please do a detail video on every devops tools.,2023-09-14T08:28:04Z,0
LGLuHYHbCFA,@CLICK4CAST,"36:00 , నాకు ఏ బ్రాంచ్ చూపించడం లేదు. నేను master  ఇచ్చిన ఎర్రర్ వస్తోంది.",2023-09-11T09:03:49Z,0
LGLuHYHbCFA,@KKPawan-k8t,I really loved it the way you explained.,2023-09-11T04:54:37Z,0
LGLuHYHbCFA,@sureshmanikala7257,Bro remote add origina link Ela open ayindhi Naku open kavatledhu Ela add chesaru,2023-09-11T04:07:46Z,0
LGLuHYHbCFA,@mithraleo9347,thank you so much for such a great video can you please help with how to roll back the changes?,2023-09-10T20:17:07Z,0
LGLuHYHbCFA,@pareshch6057,thank you sir ....i loved your way of explaination,2023-09-07T15:03:34Z,0
LGLuHYHbCFA,@DasuCH-s1j,"Hi Sir, I'm new to Git concepts. But this tutorial gave me some idea about git and it's terminologies. Thank you for sharing your knowledge.",2023-09-06T13:39:35Z,0
LGLuHYHbCFA,@anilkumartalari2191,nice explanation..good,2023-09-04T07:58:49Z,0
LGLuHYHbCFA,@kushalmuddana3480,Thanks for ur good teaching broo🎉🎉🎉,2023-09-03T11:33:58Z,0
LGLuHYHbCFA,@usharanik.9081,Best video to learn Git. Thank you.,2023-08-31T13:57:30Z,0
LGLuHYHbCFA,@kuntumallageethika4385,The video is awesome and it is very helpful for the beginners,2023-08-30T11:12:15Z,0
LGLuHYHbCFA,@naveendhoni0812,hii bro explorer ela vasthundhi,2023-08-30T01:18:24Z,0
LGLuHYHbCFA,@sirishaakurathi5674,"That's a very good explanation.
I've few doubts....
1. Is there any difference between master and main? (means I'm deploying code in main branch).
2. We can deploy the code using Add file option also right apart from giving git commands in cmd.
So what's the difference of deploying code between git commands and add file option? @VamsiBhavani
3. Can we remove unwanted files from our github profile using cmd. If so how?",2023-08-28T04:55:48Z,3
LGLuHYHbCFA,@sushmasurisetti5658,Any difference between github and github master?,2023-08-27T05:22:07Z,0
LGLuHYHbCFA,@gsr1199,Chalaa kastam ga artham cheskuntuna ee coding videos madya.. ee video.. Gave me hope that I can get into Software. Thankyou Bro,2023-08-25T12:37:06Z,0
LGLuHYHbCFA,@manideepmuvala9891,Thanks you Vamsi bro ☺😊,2023-08-24T14:15:52Z,0
LGLuHYHbCFA,@-Raviponnam,Thank you bro💙,2023-08-24T08:10:36Z,0
LGLuHYHbCFA,@SanthoshKumar-gm6kl,Thanks bro bale chepavu definitely I will suggest my frnds,2023-08-23T11:28:30Z,0
LGLuHYHbCFA,@na-mahaaashvi3231,"I am learning First Time to these concepts. after going through your complete video i asked my husband to ask me questions,he was surprised to hear answers from me ..trust me.. your way of explanation is very good. thank you",2023-08-22T15:21:25Z,33
LGLuHYHbCFA,@cheerladinnemouli2864,Awesome explanation.I really learned a lot .Thank you so much,2023-08-20T13:10:01Z,0
LGLuHYHbCFA,@143INDIAN27,Tnq so much anna,2023-08-20T07:00:07Z,1
LGLuHYHbCFA,@trkrishna0606,Thanks Vamsi .. cant say in words. as i have been struggling to find the perfect solution to git and github topics finally i found this video. it gave me perfect solution,2023-08-20T05:46:18Z,0
LGLuHYHbCFA,@HarshaVardhan-kt5uu,Super bhayya,2023-08-19T18:44:42Z,0
LGLuHYHbCFA,@balusingh4752,super bro your are a good explain of  tutorial ..............,2023-08-19T17:34:59Z,0
LGLuHYHbCFA,@4644a3,"To view the initialized empty Git repository, navigate to the ""View"" option in the system explorer and enable the visibility of hidden items.",2023-08-18T03:24:55Z,0
LGLuHYHbCFA,@samuelkollabathula793,super brooo neee explination nuvu thoppuu,2023-08-17T13:46:37Z,0
LGLuHYHbCFA,@nikhilnikki9627,Git hub code in vs lo kakunda vere yekkadaina run cheyochha,2023-08-17T11:16:57Z,0
LGLuHYHbCFA,@bunnyf4u338,Thanks for making this video Vamsi.,2023-08-16T15:44:11Z,0
LGLuHYHbCFA,@vamsik-f8z,love u bro..,2023-08-16T12:36:43Z,0
LGLuHYHbCFA,@bisaticharithasree7927,Bro naaku oka doudt chestaraa VMware lo ki  lap lo ni data ni ela input ga vastundhoo chepatharaa i mean ls command type cheste lap lo ni library options lo vunde data ela vastundhoo chepandi,2023-08-15T14:17:59Z,0
LGLuHYHbCFA,@py_learn,"Explination aytha super bro.
Otigin change cheyadham elano Koda chepalsindhi",2023-08-14T17:52:33Z,0
LGLuHYHbCFA,@harshaanil3398,"Awesome undi information,
Thank you soo much",2023-08-14T15:52:19Z,0
LGLuHYHbCFA,@swamyvaleti7684,"thanks for your contribution , collaboration, addition , Edition , Global warmation , Thank you Vamshi Bhavani for this course",2023-08-14T06:16:27Z,2
LGLuHYHbCFA,@ganjivideos,"Got the complete overview on git and git hub,what is  vcs, repo,pr, branches and different git commnads, Thank you so much 🎉",2023-08-12T17:17:14Z,0
LGLuHYHbCFA,@SAIKRISHNA-rb6um,I'm Fortune to see this video brother. 👏👏👏 For your explanation,2023-08-11T08:53:02Z,0
LGLuHYHbCFA,@kumarpavan-t4k,"Really u explained very neatly and the session is very interesting, Vamsi keep doing more videos.... lots of love",2023-08-11T08:19:51Z,0
LGLuHYHbCFA,@reddamswathi8049,Really good explanation,2023-08-11T04:45:04Z,0
LGLuHYHbCFA,@gellaboinasateesh6031,Bro git bash lo cahypi untay ipovu neat ga untadi malli git cheerypick chaypaladhu,2023-08-09T17:26:01Z,0
LGLuHYHbCFA,@intohomelypages1660,"What certification i should do for scrum master as a beginner. Till now i don't have any certifications. If i do, this will become my first certification. So pls advice🙏",2023-08-07T10:54:30Z,0
LGLuHYHbCFA,@damuP-p9q,why you didn't show git config before pushing?,2023-08-07T07:29:57Z,0
LGLuHYHbCFA,@damuP-p9q,what is origin??,2023-08-07T07:27:33Z,0
LGLuHYHbCFA,@bhanuprakashreddy4498,It is very helpful. Thank you.,2023-08-06T19:36:00Z,0
LGLuHYHbCFA,@sairam_adaboina,"Thank you sir 
your exaplantion was nice, please upload more and more videos.",2023-08-06T16:41:40Z,0
LGLuHYHbCFA,@Ace233,"git init         -to initialize a folder
git status   -to check the status of files
git add        -adding files to the staging area from the working directory
git commit -m ""comments""-sending files from the staging area to local repo

 create repo
add repo cmd in cmd
git push  -u origin master-adding files to git hub",2023-08-06T10:54:34Z,28
LGLuHYHbCFA,@chandramohanch3585,Thanks bro for uploading this video. Its easy to understand and explained the concepts very well.,2023-08-06T07:23:05Z,0
